source_id,material_label,family,composition_json,E_Pa,rho_kg_m3,alpha_1_K,a_m2_s,sigma_y_Pa,cost_vol,cost_currency,Tg_K,m_fragility,provenance_json
SG-2027-9639,SG-2027-9639,lead_silicate,"{""PbO_mol_frac"": 0.45, ""RO_mol_frac"": 0.45, ""SiO2_mol_frac"": 0.55}",51700000762.93945,5578.000068664551,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 473, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2027-9640,SG-2027-9640,lead_silicate,"{""PbO_mol_frac"": 0.5, ""RO_mol_frac"": 0.5, ""SiO2_mol_frac"": 0.5}",44000000000.0,6059.999942779541,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 474, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2027-9641,SG-2027-9641,lead_silicate,"{""PbO_mol_frac"": 0.55, ""RO_mol_frac"": 0.55, ""SiO2_mol_frac"": 0.45}",49299999237.06055,6353.000164031982,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 475, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2027-9642,SG-2027-9642,lead_silicate,"{""PbO_mol_frac"": 0.6, ""RO_mol_frac"": 0.6, ""SiO2_mol_frac"": 0.4}",43500000000.0,6676.000118255615,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 476, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2027-9643,SG-2027-9643,lead_silicate,"{""PbO_mol_frac"": 0.65, ""RO_mol_frac"": 0.65, ""SiO2_mol_frac"": 0.35}",41200000762.93945,7157.9999923706055,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 477, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2092-29542,SG-2092-29542,silicate,"{""Al2O3_mol_frac"": 0.0140120542049407, ""B2O3_mol_frac"": 0.1115280532836914, ""BaO_mol_frac"": 0.0012153845280408, ""K2O_mol_frac"": 0.0059349817037582, ""Na2O_mol_frac"": 0.0350778746604919, ""RO_mol_frac"": 0.0012153845280408, ""SiO2_mol_frac"": 0.832231674194336}",61200000762.93945,2220.000028610229,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 478, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2092-29528,SG-2092-29528,silicate,"{""K2O_mol_frac"": 0.0669558048248291, ""Na2O_mol_frac"": 0.0570848083496093, ""PbO_mol_frac"": 0.0875281047821044, ""RO_mol_frac"": 0.0875281047821044, ""SiO2_mol_frac"": 0.7872650146484375}",60200000762.93945,2940.000057220459,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 479, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2092-29529,SG-2092-29529,lead_silicate,"{""K2O_mol_frac"": 0.0709846496582031, ""Na2O_mol_frac"": 0.0341401696205139, ""PbO_mol_frac"": 0.1349978160858154, ""RO_mol_frac"": 0.1349978160858154, ""SiO2_mol_frac"": 0.7564549255371094}",58500000000.0,3200.000047683716,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 480, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2092-29530,SG-2092-29530,lead_silicate,"{""K2O_mol_frac"": 0.0493480777740478, ""Na2O_mol_frac"": 0.0539996623992919, ""PbO_mol_frac"": 0.1882686996459961, ""RO_mol_frac"": 0.1882686996459961, ""SiO2_mol_frac"": 0.7055641174316406}",57900001525.87891,3609.999895095825,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 481, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2092-29531,SG-2092-29531,lead_silicate,"{""K2O_mol_frac"": 0.0424923849105835, ""Na2O_mol_frac"": 0.0403626298904419, ""PbO_mol_frac"": 0.2344726753234863, ""RO_mol_frac"": 0.2344726753234863, ""SiO2_mol_frac"": 0.6811549377441406}",58000000000.0,3910.000085830689,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 482, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2092-29532,SG-2092-29532,lead_silicate,"{""K2O_mol_frac"": 0.0295479941368103, ""Na2O_mol_frac"": 0.0269443416595458, ""PbO_mol_frac"": 0.3062639045715332, ""RO_mol_frac"": 0.3062639045715332, ""SiO2_mol_frac"": 0.6355555725097656}",56900001525.87891,4460.000038146973,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 483, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2092-29533,SG-2092-29533,lead_silicate,"{""K2O_mol_frac"": 0.0251097011566162, ""Na2O_mol_frac"": 0.0171728491783142, ""PbO_mol_frac"": 0.3496994018554687, ""RO_mol_frac"": 0.3496994018554687, ""SiO2_mol_frac"": 0.6062247848510742}",55900001525.87891,4780.00020980835,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 484, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2092-29534,SG-2092-29534,lead_silicate,"{""K2O_mol_frac"": 0.0134448218345642, ""Na2O_mol_frac"": 0.0102167642116546, ""PbO_mol_frac"": 0.4051284027099609, ""RO_mol_frac"": 0.4051284027099609, ""SiO2_mol_frac"": 0.5712099838256836}",55500000000.0,5150.000095367432,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 485, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2092-29535,SG-2092-29535,lead_silicate,"{""B2O3_mol_frac"": 0.0208776140213012, ""K2O_mol_frac"": 0.0092583787441253, ""PbO_mol_frac"": 0.512504653930664, ""RO_mol_frac"": 0.512504653930664, ""SiO2_mol_frac"": 0.4523730850219727}",52099998474.121086,5949.999809265137,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 486, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2092-29536,SG-2092-29536,silicate,"{""Al2O3_mol_frac"": 0.025396237373352, ""B2O3_mol_frac"": 0.1115811252593994, ""Na2O_mol_frac"": 0.0814695358276367, ""RO_mol_frac"": 0.0882876396179199, ""SiO2_mol_frac"": 0.6906241607666016, ""ZnO_mol_frac"": 0.0882876396179199}",70900001525.8789,2490.000009536743,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 487, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2092-29537,SG-2092-29537,silicate,"{""B2O3_mol_frac"": 0.1048282814025878, ""BaO_mol_frac"": 0.0062085503339767, ""CaO_mol_frac"": 0.0022633829712867, ""K2O_mol_frac"": 0.0471608352661132, ""Na2O_mol_frac"": 0.1054651546478271, ""RO_mol_frac"": 0.0084719336032867, ""SiO2_mol_frac"": 0.7340737915039063}",81400001525.8789,2509.999990463257,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 488, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2092-29538,SG-2092-29538,silicate,"{""Al2O3_mol_frac"": 0.0189913403987884, ""B2O3_mol_frac"": 0.2202829551696777, ""K2O_mol_frac"": 0.0501589393615722, ""Na2O_mol_frac"": 0.0262437629699707, ""SiO2_mol_frac"": 0.6277965545654297}",52400001525.87891,2549.999952316284,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 489, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2092-29539,SG-2092-29539,silicate,"{""B2O3_mol_frac"": 0.0330695915222168, ""CaO_mol_frac"": 0.0293256878852844, ""K2O_mol_frac"": 0.0928785133361816, ""Na2O_mol_frac"": 0.0615573549270629, ""PbO_mol_frac"": 0.0029471552371978, ""RO_mol_frac"": 0.0985466766357422, ""SiO2_mol_frac"": 0.7116204071044921, ""ZnO_mol_frac"": 0.0662738323211669}",71400001525.8789,2589.9999141693115,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 490, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2092-29540,SG-2092-29540,silicate,"{""B2O3_mol_frac"": 0.0639944458007812, ""BaO_mol_frac"": 0.0970230293273925, ""K2O_mol_frac"": 0.0400832653045654, ""Na2O_mol_frac"": 0.0487350463867187, ""PbO_mol_frac"": 0.0074431228637695, ""RO_mol_frac"": 0.2111639785766601, ""SiO2_mol_frac"": 0.6309112167358398, ""ZnO_mol_frac"": 0.1066978168487548}",76500000000.0,3099.9999046325684,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 491, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2092-29541,SG-2092-29541,silicate,"{""BaO_mol_frac"": 0.0898411273956298, ""K2O_mol_frac"": 0.0675655698776245, ""Na2O_mol_frac"": 0.0070333284139633, ""PbO_mol_frac"": 0.0878869724273681, ""RO_mol_frac"": 0.2634234237670898, ""SiO2_mol_frac"": 0.6602149963378906, ""ZnO_mol_frac"": 0.0856953334808349}",65900001525.87891,3500.0,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 492, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2093-110663,SG-2093-110663,silicate,"{""B2O3_mol_frac"": 0.2724464607238769, ""BaO_mol_frac"": 0.2929204750061035, ""RO_mol_frac"": 0.2929204750061035, ""SiO2_mol_frac"": 0.3898257827758789}",88500000000.0,3910.000085830689,7.9e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 493, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2093-110664,SG-2093-110664,other,"{""B2O3_mol_frac"": 0.2704779434204101, ""BaO_mol_frac"": 0.3765056991577149, ""RO_mol_frac"": 0.3765056991577149, ""SiO2_mol_frac"": 0.2950567626953125, ""ZrO2_mol_frac"": 0.0089467984437942}",81500000000.0,4219.99979019165,9.4e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 494, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2093-110665,SG-2093-110665,other,"{""B2O3_mol_frac"": 0.2417805290222168, ""BaO_mol_frac"": 0.3279530334472656, ""CaO_mol_frac"": 0.0608377170562744, ""RO_mol_frac"": 0.3887907409667969, ""SiO2_mol_frac"": 0.2799746513366699, ""TiO2_mol_frac"": 0.0252499175071716, ""ZrO2_mol_frac"": 0.0138433027267456}",84099998474.1211,4159.999847412109,9.199999999999998e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 495, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2093-110666,SG-2093-110666,borate,"{""Al2O3_mol_frac"": 0.0136576879024505, ""B2O3_mol_frac"": 0.542703742980957, ""RO_mol_frac"": 0.1492443466186523, ""SiO2_mol_frac"": 0.0773833513259887, ""ZnO_mol_frac"": 0.0786202001571655, ""ZrO2_mol_frac"": 0.0735973787307739}",115000000000.0,4110.000133514404,5.7e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 496, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2093-110667,SG-2093-110667,borate,"{""Al2O3_mol_frac"": 0.0111007261276245, ""B2O3_mol_frac"": 0.4611194229125976, ""RO_mol_frac"": 0.3180003547668457, ""SiO2_mol_frac"": 0.0650753736495971, ""TiO2_mol_frac"": 0.0128813850879669, ""ZnO_mol_frac"": 0.2579030227661132, ""ZrO2_mol_frac"": 0.0342363047599792}",111000000000.0,4099.999904632568,5.4e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 497, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2093-110668,SG-2093-110668,borate,"{""B2O3_mol_frac"": 0.5207125091552735, ""CaO_mol_frac"": 0.2629044532775879, ""RO_mol_frac"": 0.2629044532775879, ""SiO2_mol_frac"": 0.0887546920776367, ""ZrO2_mol_frac"": 0.0432774066925048}",112000000000.0,3460.0000381469727,6.7e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 498, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2093-110669,SG-2093-110669,borate,"{""B2O3_mol_frac"": 0.5555894851684571, ""BaO_mol_frac"": 0.0177599740028381, ""CaO_mol_frac"": 0.1233665752410888, ""RO_mol_frac"": 0.184918212890625, ""SiO2_mol_frac"": 0.0888919067382812, ""ZnO_mol_frac"": 0.0437916564941406, ""ZrO2_mol_frac"": 0.017832601070404}",114000000000.0,3769.9999809265137,6.4e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 499, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
